times,traces
90.0,-14.570098191061836
90.3125,-4.802088423052067
90.625,0.08191646095281757
90.9375,4.965921344957701
91.25,4.965921344957701
91.5625,4.965921344957701
91.875,6.797423176459533
92.1875,4.965921344957701
92.5,1.9134182924546492
92.8125,1.3029176819540387
93.125,3.74492012395648
93.4375,4.965921344957701
93.75,6.186922565958922
94.0625,0.08191646095281757
94.375,-2.3600859810496244
94.6875,-1.749585370549014
95.0,-3.5810872020508455
95.3125,-3.5810872020508455
95.625,-2.3600859810496244
95.9375,-2.9705865915502354
96.25,-1.749585370549014
96.5625,0.6924170714534281
96.875,0.6924170714534281
97.1875,1.3029176819540387
97.5,-2.3600859810496244
97.8125,-1.749585370549014
98.125,-3.5810872020508455
98.4375,-2.9705865915502354
98.75,-1.1390847600484035
99.0625,0.08191646095281757
99.375,2.52391890295526
99.6875,1.9134182924546492
100.0,2.52391890295526
100.3125,0.6924170714534281
100.625,0.6924170714534281
100.9375,2.52391890295526
101.25,3.74492012395648
101.5625,1.3029176819540387
101.875,-2.3600859810496244
102.1875,-5.412589033552678
102.5,-2.9705865915502354
102.8125,5.576421955458312
103.125,9.849926228962586
103.4375,6.797423176459533
103.75,-3.5810872020508455
104.0625,-14.570098191061836
104.375,-16.401600022563667
104.6875,-7.244090865054509
105.0,-0.528584149547793
105.3125,5.576421955458312
105.625,4.965921344957701
105.9375,7.4079237869601435
106.25,12.291928670965028
106.5625,14.12343050246686
106.875,8.628925007961366
107.1875,2.52391890295526
107.5,-7.244090865054509
107.8125,-15.180598801562446
108.125,-12.738596359560004
108.4375,-6.023089644053288
108.75,0.08191646095281757
109.0625,1.9134182924546492
109.375,-2.9705865915502354
109.6875,0.08191646095281757
110.0,1.3029176819540387
110.3125,4.355420734457091
110.625,2.52391890295526
110.9375,-9.686093307056952
111.25,-12.738596359560004
111.5625,-4.802088423052067
111.875,7.4079237869601435
112.1875,15.954932333968692
112.5,14.12343050246686
112.8125,6.797423176459533
113.125,2.52391890295526
113.4375,4.355420734457091
113.75,1.9134182924546492
114.0625,-2.3600859810496244
114.375,-4.802088423052067
114.6875,-5.412589033552678
115.0,-7.244090865054509
115.3125,-3.5810872020508455
115.625,-5.412589033552678
115.9375,-4.1915878125514565
116.25,-1.1390847600484035
116.5625,4.965921344957701
116.875,7.4079237869601435
117.1875,8.018424397460754
117.5,1.3029176819540387
117.8125,-5.412589033552678
118.125,-13.349096970060614
118.4375,-6.023089644053288
118.75,1.9134182924546492
119.0625,7.4079237869601435
119.375,8.628925007961366
119.6875,7.4079237869601435
120.0,7.796015447902616
120.3125,6.575014226901395
120.625,0.4700081218952895
120.9375,-10.5190028671157
121.25,-16.624008972121807
121.5625,-14.182006530119365
121.875,-6.855999204112036
122.1875,2.301509953397121
122.5,9.017016668903837
122.8125,7.185514837402006
123.125,4.133011784898953
123.4375,-1.3614937096065423
123.75,-0.7509930991059316
124.0625,0.4700081218952895
124.375,2.301509953397121
124.6875,2.301509953397121
125.0,1.0805087323959
125.3125,-0.14049248860532104
125.625,-1.3614937096065423
125.9375,-3.192995541108374
126.25,-6.245498593611426
126.5625,-2.5824949306077634
126.875,1.6910093428965105
127.1875,3.522511174398342
127.5,1.0805087323959
127.8125,0.4700081218952895
128.125,-1.9719943201071528
128.4375,3.522511174398342
128.75,9.017016668903837
129.0625,12.6800203319075
129.375,2.9120105638977316
129.6875,-5.634997983110815
130.0,-12.350504698617533
130.3125,-6.245498593611426
130.625,-0.7509930991059316
130.9375,3.522511174398342
131.25,3.522511174398342
131.5625,1.6910093428965105
131.875,-0.7509930991059316
132.1875,-3.192995541108374
132.5,-4.413996762109594
132.8125,-6.245498593611426
133.125,-3.192995541108374
133.4375,-0.7509930991059316
133.75,-0.7509930991059316
134.0625,-3.192995541108374
134.375,-5.024497372610205
134.6875,-2.5824949306077634
135.0,1.0805087323959
135.3125,4.133011784898953
135.625,2.301509953397121
135.9375,3.522511174398342
136.25,6.575014226901395
136.5625,10.238017889905057
136.875,2.301509953397121
137.1875,-7.466499814612647
137.5,-12.350504698617533
137.8125,-4.413996762109594
138.125,3.522511174398342
138.4375,4.133011784898953
138.75,4.743512395399564
139.0625,9.017016668903837
139.375,15.732523384410552
139.6875,15.122022773909942
140.0,6.575014226901395
140.3125,-4.413996762109594
140.625,-9.90850225661509
140.9375,-11.740004088116923
141.25,-10.5190028671157
141.5625,-9.29800164611448
141.875,-9.90850225661509
142.1875,-5.024497372610205
142.5,-0.7509930991059316
142.8125,2.9120105638977316
143.125,2.9120105638977316
143.4375,5.354013005900174
143.75,9.017016668903837
144.0625,1.6910093428965105
144.375,-5.024497372610205
144.6875,-13.571505919618753
145.0,-6.855999204112036
145.3125,7.185514837402006
145.625,23.05853071041788
145.9375,15.122022773909942
146.25,4.743512395399564
146.5625,-6.245498593611426
146.875,-8.687501035613868
147.1875,-6.245498593611426
147.5,-2.5824949306077634
147.8125,2.9120105638977316
148.125,1.6910093428965105
148.4375,2.9120105638977316
148.75,-2.5824949306077634
149.0625,-0.14049248860532104
149.375,3.522511174398342
149.6875,4.133011784898953
150.0,-0.7509930991059316
150.3125,-7.466499814612647
150.625,-8.687501035613868
150.9375,-2.5824949306077634
151.25,3.522511174398342
151.5625,4.133011784898953
151.875,3.522511174398342
152.1875,4.133011784898953
152.5,5.964513616400785
152.8125,4.133011784898953
153.125,-3.192995541108374
153.4375,-9.29800164611448
153.75,-13.571505919618753
154.0625,-10.5190028671157
154.375,-3.192995541108374
154.6875,4.133011784898953
155.0,9.017016668903837
155.3125,6.575014226901395
155.625,1.6910093428965105
155.9375,-1.3614937096065423
156.25,0.4700081218952895
156.5625,5.964513616400785
156.875,5.354013005900174
157.1875,1.6910093428965105
157.5,-0.7509930991059316
157.8125,1.6910093428965105
158.125,4.133011784898953
158.4375,0.4700081218952895
158.75,-5.634997983110815
159.0625,-10.5190028671157
159.375,-6.855999204112036
159.6875,-1.3614937096065423
160.0,0.515380579542257
160.3125,-1.9266218624601852
160.625,-5.589625525463848
160.9375,-4.368624304462627
161.25,2.3468824110440885
161.5625,2.9573830215446995
161.875,4.788884853046531
162.1875,2.3468824110440885
162.5,1.7363818005434781
162.8125,-0.7056206414589641
163.125,-2.537122472960796
163.4375,-3.758123693962017
163.75,-3.758123693962017
164.0625,-3.758123693962017
164.375,-1.9266218624601852
164.6875,-1.3161212519595746
165.0,2.3468824110440885
165.3125,4.788884853046531
165.625,8.451888516050193
165.9375,11.504391568553247
166.25,19.440899505061186
166.5625,6.620386684548362
166.875,-0.7056206414589641
167.1875,-8.03162796746629
167.5,-6.810626746465069
167.8125,-1.9266218624601852
168.125,-2.537122472960796
168.4375,-5.589625525463848
168.75,-6.200126135964459
169.0625,-4.368624304462627
169.375,-0.7056206414589641
169.6875,-1.3161212519595746
170.0,-6.810626746465069
170.3125,-6.810626746465069
170.625,-3.147623083461406
170.9375,3.5678836320453096
171.25,4.788884853046531
171.5625,3.5678836320453096
171.875,1.1258811900428676
172.1875,1.1258811900428676
172.5,2.9573830215446995
172.8125,1.7363818005434781
173.125,3.5678836320453096
173.4375,2.9573830215446995
173.75,1.7363818005434781
174.0625,-0.7056206414589641
174.375,-0.7056206414589641
174.6875,-1.9266218624601852
175.0,-1.3161212519595746
175.3125,1.7363818005434781
175.625,2.3468824110440885
175.9375,-0.09512003095835353
176.25,-0.09512003095835353
176.5625,-3.147623083461406
176.875,-3.758123693962017
177.1875,-6.810626746465069
177.5,-5.589625525463848
177.8125,-1.9266218624601852
178.125,3.5678836320453096
178.4375,4.788884853046531
178.75,2.9573830215446995
179.0625,-3.758123693962017
179.375,-6.200126135964459
179.6875,-3.147623083461406
180.0,2.9573830215446995
180.3125,12.114892179053857
180.625,16.388396452558133
180.9375,4.17838424254592
181.25,-1.3161212519595746
181.5625,-1.9266218624601852
181.875,-2.537122472960796
182.1875,-2.537122472960796
182.5,-7.42112735696568
182.8125,-8.6421285779669
183.125,-3.147623083461406
183.4375,0.515380579542257
183.75,2.3468824110440885
184.0625,1.1258811900428676
184.375,-2.537122472960796
184.6875,-1.9266218624601852
185.0,-0.7056206414589641
185.3125,0.515380579542257
185.625,4.788884853046531
185.9375,7.230887295048973
186.25,3.5678836320453096
186.5625,-3.147623083461406
186.875,-6.200126135964459
187.1875,-4.979124914963238
187.5,1.7363818005434781
187.8125,9.062389126550805
188.125,12.114892179053857
188.4375,5.399385463547141
188.75,1.7363818005434781
189.0625,1.1258811900428676
189.375,-3.147623083461406
189.6875,-7.42112735696568
190.0,-8.6421285779669
190.3125,-4.368624304462627
190.625,1.1258811900428676
190.9375,4.788884853046531
191.25,-1.3161212519595746
191.5625,-4.368624304462627
191.875,-1.3161212519595746
192.1875,1.7363818005434781
192.5,2.9573830215446995
192.8125,-0.09512003095835353
193.125,-4.979124914963238
193.4375,-0.7056206414589641
193.75,2.9573830215446995
194.0625,3.5678836320453096
194.375,-1.9266218624601852
194.6875,-7.42112735696568
195.0,-3.758123693962017
195.3125,0.515380579542257
195.625,4.788884853046531
195.9375,5.399385463547141
196.25,3.5678836320453096
196.5625,4.17838424254592
196.875,5.399385463547141
197.1875,1.1258811900428676
197.5,-0.7056206414589641
197.8125,-3.758123693962017
198.125,-3.147623083461406
198.4375,-4.368624304462627
198.75,-6.200126135964459
199.0625,-1.9266218624601852
199.375,-0.09512003095835353
199.6875,1.7363818005434781
200.0,-0.21922705797593145
200.3125,-4.492731331480205
200.625,-3.271730110478984
200.9375,-2.661229499978374
201.25,3.4437766050277316
201.5625,4.054277215528343
201.875,1.0017741630252897
202.1875,4.664777826028953
202.5,7.717280878532006
202.8125,7.106780268031395
203.125,6.496279657530785
203.4375,-1.4402282789771526
203.75,-10.59773743648631
204.0625,-16.702743541492413
204.375,-14.260741099489975
204.6875,-3.882230720979594
205.0,6.496279657530785
205.3125,16.264289425540554
205.625,11.99078515203628
205.9375,0.3912735525246791
206.25,-5.103231941980815
206.5625,-0.21922705797593145
206.875,8.938282099533225
207.1875,9.548782710033837
207.5,5.275278436529564
207.8125,-2.661229499978374
208.125,-8.155734994483868
208.4375,-8.155734994483868
208.75,-8.155734994483868
209.0625,-8.155734994483868
209.375,-10.59773743648631
209.6875,-11.818738657487533
210.0,-10.59773743648631
210.3125,-3.271730110478984
210.625,7.106780268031395
210.9375,18.706291867542998
211.25,21.148294309545438
211.5625,8.938282099533225
211.875,-6.324233162982036
212.1875,-8.155734994483868
212.5,-2.661229499978374
212.8125,5.275278436529564
213.125,10.159283320534447
213.4375,4.054277215528343
213.75,1.0017741630252897
214.0625,0.3912735525246791
214.375,2.8332759945271215
214.6875,-0.829727668476542
215.0,-5.713732552481426
215.3125,-3.271730110478984
215.625,-1.4402282789771526
215.9375,-2.050728889477763
216.25,-2.661229499978374
216.5625,-1.4402282789771526
216.875,1.6122747735259002
217.1875,5.885779047030174
217.5,1.0017741630252897
217.8125,-6.934733773482647
218.125,-10.59773743648631
218.4375,-5.713732552481426
218.75,0.3912735525246791
219.0625,6.496279657530785
219.375,7.717280878532006
219.6875,1.6122747735259002
220.0,-1.4402282789771526
220.3125,1.6122747735259002
220.625,2.8332759945271215
220.9375,4.054277215528343
221.25,0.3912735525246791
221.5625,-2.661229499978374
221.875,-0.21922705797593145
222.1875,1.0017741630252897
222.5,1.6122747735259002
222.8125,-2.661229499978374
223.125,-6.324233162982036
223.4375,-5.713732552481426
223.75,-2.661229499978374
224.0625,1.0017741630252897
224.375,2.2227753840265105
224.6875,1.0017741630252897
225.0,2.2227753840265105
225.3125,5.885779047030174
225.625,5.885779047030174
225.9375,1.6122747735259002
226.25,-2.050728889477763
226.5625,-3.882230720979594
226.875,0.3912735525246791
227.1875,4.664777826028953
227.5,4.054277215528343
227.8125,1.6122747735259002
228.125,-6.934733773482647
228.4375,-6.324233162982036
228.75,-6.324233162982036
229.0625,-5.103231941980815
229.375,-0.21922705797593145
229.6875,1.0017741630252897
230.0,1.0017741630252897
230.3125,5.275278436529564
230.625,4.054277215528343
230.9375,0.3912735525246791
231.25,-5.103231941980815
231.5625,-9.9872368259857
231.875,-6.324233162982036
232.1875,0.3912735525246791
232.5,7.717280878532006
232.8125,8.327781489032615
233.125,1.6122747735259002
233.4375,-3.882230720979594
233.75,-2.661229499978374
234.0625,3.4437766050277316
234.375,7.717280878532006
234.6875,10.159283320534447
235.0,7.717280878532006
235.3125,3.4437766050277316
235.625,-2.661229499978374
235.9375,-9.37673621548509
236.25,-14.260741099489975
236.5625,-8.76623560498448
236.875,-5.713732552481426
237.1875,-2.661229499978374
237.5,0.3912735525246791
237.8125,1.6122747735259002
238.125,0.3912735525246791
238.4375,-1.4402282789771526
238.75,-0.829727668476542
239.0625,3.4437766050277316
239.375,4.664777826028953
239.6875,3.4437766050277316
240.0,2.116223149720395
240.3125,4.558225591722836
240.625,5.779226812724057
240.9375,5.779226812724057
241.25,0.28472131821856306
241.5625,-0.936279902782658
241.875,-0.936279902782658
242.1875,-2.7677817342844895
242.5,-5.209784176286932
242.8125,-2.1572811237838794
243.125,2.726723760221005
243.4375,5.168726202223447
243.75,3.947724981222226
244.0625,0.28472131821856306
244.375,-2.7677817342844895
244.6875,-2.7677817342844895
245.0,0.8952219287191736
245.3125,-0.936279902782658
245.625,0.28472131821856306
245.9375,-0.936279902782658
246.25,1.5057225392197842
246.5625,1.5057225392197842
246.875,-0.3257792922820475
247.1875,-0.3257792922820475
247.5,-0.936279902782658
247.8125,-0.936279902782658
248.125,-3.9887829552857106
248.4375,-2.1572811237838794
248.75,-2.7677817342844895
249.0625,-0.936279902782658
249.375,-3.9887829552857106
249.6875,-2.7677817342844895
250.0,-0.3257792922820475
250.3125,1.5057225392197842
250.625,3.947724981222226
250.9375,7.0002280337252785
251.25,11.884232917730165
251.5625,9.442230475727722
251.875,5.779226812724057
252.1875,-3.3782823447851005
252.5,-9.483288449791205
252.8125,-7.041286007788764
253.125,-5.209784176286932
253.4375,0.8952219287191736
253.75,4.558225591722836
254.0625,3.337224370721616
254.375,5.168726202223447
254.6875,0.28472131821856306
255.0,-1.5467805132832686
255.3125,-0.936279902782658
255.625,-0.3257792922820475
255.9375,-1.5467805132832686
256.25,-8.872787839290595
256.5625,-10.704289670792425
256.875,-9.483288449791205
257.1875,-0.936279902782658
257.5,2.726723760221005
257.8125,9.442230475727722
258.125,6.389727423224668
258.4375,2.726723760221005
258.75,0.28472131821856306
259.0625,-3.3782823447851005
259.375,-5.209784176286932
259.6875,-3.9887829552857106
260.0,1.5057225392197842
260.3125,8.2212292547265
260.625,8.83172986522711
260.9375,0.28472131821856306
261.25,-4.599283565786322
261.5625,-2.1572811237838794
261.875,2.726723760221005
262.1875,3.947724981222226
262.5,-3.9887829552857106
262.8125,-9.483288449791205
263.125,-10.704289670792425
263.4375,-4.599283565786322
263.75,-0.936279902782658
264.0625,-0.936279902782658
264.375,-0.3257792922820475
264.6875,3.337224370721616
265.0,5.779226812724057
265.3125,10.052731086228333
265.625,7.0002280337252785
265.9375,0.8952219287191736
266.25,1.5057225392197842
266.5625,-0.936279902782658
266.875,-2.1572811237838794
267.1875,-7.041286007788764
267.5,-5.820284786787543
267.8125,-1.5467805132832686
268.125,3.947724981222226
268.4375,3.337224370721616
268.75,0.28472131821856306
269.0625,-5.209784176286932
269.375,-5.820284786787543
269.6875,-2.7677817342844895
270.0,6.389727423224668
270.3125,15.547236580733827
270.625,13.105234138731385
270.9375,2.726723760221005
271.25,-8.872787839290595
271.5625,-18.640797607300364
271.875,-15.58829455479731
272.1875,-7.651786618289374
272.5,-4.599283565786322
272.8125,1.5057225392197842
273.125,9.442230475727722
273.4375,13.105234138731385
273.75,9.442230475727722
274.0625,1.5057225392197842
274.375,-2.7677817342844895
274.6875,-2.7677817342844895
275.0,1.5057225392197842
275.3125,7.0002280337252785
275.625,7.0002280337252785
275.9375,3.337224370721616
276.25,-3.3782823447851005
276.5625,-12.535791502294257
276.875,-21.693300659803416
277.1875,-11.314790281293037
277.5,1.5057225392197842
277.8125,17.989239022736268
278.125,19.8207408542381
278.4375,4.558225591722836
278.75,-5.209784176286932
279.0625,-7.651786618289374
279.375,0.28472131821856306
279.6875,4.558225591722836
280.0,5.370257407479046
280.3125,-1.3452493080276695
280.625,-3.176751139529501
280.9375,-1.95574991852828
281.25,0.48625252347416215
281.5625,1.7072537444753833
281.875,-0.1242480870264484
282.1875,1.0967531339747723
282.5,-0.734748697527059
282.8125,-2.5662505290288906
283.125,-5.618753581531943
283.4375,-6.8397548025331645
283.75,-3.7872517500301117
284.0625,1.7072537444753833
284.375,5.370257407479046
284.6875,3.5387555759772145
285.0,1.7072537444753833
285.3125,1.0967531339747723
285.625,0.48625252347416215
285.9375,0.48625252347416215
286.25,0.48625252347416215
286.5625,5.370257407479046
286.875,5.980758017979658
287.1875,2.9282549654766044
287.5,-3.176751139529501
287.8125,-6.229254192032554
288.125,-1.95574991852828
288.4375,4.1492561864778255
288.75,2.3177543549759934
289.0625,-1.95574991852828
289.375,-6.229254192032554
289.6875,-8.060756023534385
290.0,0.48625252347416215
290.3125,9.033261070482709
290.625,7.812259849481488
290.9375,0.48625252347416215
291.25,-4.397752360530722
291.5625,-6.229254192032554
291.875,-3.7872517500301117
292.1875,-2.5662505290288906
292.5,-2.5662505290288906
292.8125,-1.3452493080276695
293.125,-0.1242480870264484
293.4375,2.3177543549759934
293.75,2.3177543549759934
294.0625,3.5387555759772145
294.375,1.0967531339747723
294.6875,-3.176751139529501
295.0,-5.008252971031332
295.3125,-2.5662505290288906
295.625,6.591258628480268
295.9375,10.25426229148393
296.25,9.033261070482709
296.5625,-1.3452493080276695
296.875,-7.450255413033775
297.1875,-6.8397548025331645
297.5,-3.7872517500301117
297.8125,1.0967531339747723
298.125,-1.3452493080276695
298.4375,-1.95574991852828
298.75,-3.176751139529501
299.0625,1.7072537444753833
299.375,1.7072537444753833
299.6875,1.7072537444753833
300.0,2.9282549654766044
300.3125,4.1492561864778255
300.625,5.980758017979658
300.9375,0.48625252347416215
301.25,-4.397752360530722
301.5625,-6.229254192032554
301.875,-3.176751139529501
302.1875,4.1492561864778255
302.5,2.3177543549759934
302.8125,-1.3452493080276695
303.125,-0.734748697527059
303.4375,-0.1242480870264484
303.75,3.5387555759772145
304.0625,-0.1242480870264484
304.375,-4.397752360530722
304.6875,-9.281757244535607
305.0,-3.7872517500301117
305.3125,2.3177543549759934
305.625,2.9282549654766044
305.9375,-0.1242480870264484
306.25,-0.734748697527059
306.5625,4.1492561864778255
306.875,9.64376168098332
307.1875,11.475263512485153
307.5,9.033261070482709
307.8125,3.5387555759772145
308.125,2.9282549654766044
308.4375,-1.95574991852828
308.75,-5.618753581531943
309.0625,-8.671256634034997
309.375,-8.671256634034997
309.6875,-1.95574991852828
310.0,2.9282549654766044
310.3125,6.591258628480268
310.625,3.5387555759772145
310.9375,-0.734748697527059
311.25,-7.450255413033775
311.5625,-7.450255413033775
311.875,-3.7872517500301117
312.1875,-7.450255413033775
312.5,-8.060756023534385
312.8125,-11.723759686538049
313.125,-8.060756023534385
313.4375,1.0967531339747723
313.75,8.4227604599821
314.0625,11.475263512485153
314.375,10.864762901984541
314.6875,12.696264733486373
315.0,14.527766564988205
315.3125,16.359268396490037
315.625,6.591258628480268
315.9375,-6.229254192032554
316.25,-17.218265181043545
316.5625,-14.776262739041101
316.875,-9.892257855036217
317.1875,-4.397752360530722
317.5,-0.1242480870264484
317.8125,4.759756796978436
318.125,9.64376168098332
318.4375,7.812259849481488
318.75,1.7072537444753833
319.0625,-5.618753581531943
319.375,-3.176751139529501
319.6875,2.3177543549759934
320.0,0.9505248278367882
320.3125,-8.20698432967237
320.625,-14.311990434678476
320.9375,-7.59648371917176
321.25,0.3400242173361776
321.5625,0.9505248278367882
321.875,1.5610254383373987
322.1875,-3.3229794456674857
322.5,-5.7649818876699275
322.8125,-2.1019782246662646
323.125,2.78202665933862
323.4375,7.055530932842894
323.75,8.276532153844114
324.0625,7.666031543343504
324.375,7.666031543343504
324.6875,8.276532153844114
325.0,7.666031543343504
325.3125,6.445030322342284
325.625,0.9505248278367882
325.9375,-0.8809770036650435
326.25,1.5610254383373987
326.5625,2.78202665933862
326.875,1.5610254383373987
327.1875,-4.543980666668707
327.5,-9.427985550673592
327.8125,-8.20698432967237
328.125,-7.59648371917176
328.4375,-5.154481277169317
328.75,-5.154481277169317
329.0625,-6.9859831086711495
329.375,-10.648986771674812
329.6875,-5.154481277169317
330.0,2.1715260488380093
330.3125,4.003027880339841
330.625,7.666031543343504
330.9375,7.666031543343504
331.25,7.666031543343504
331.5625,4.003027880339841
331.875,2.1715260488380093
332.1875,-3.933480056168096
332.5,-5.154481277169317
332.8125,-2.1019782246662646
333.125,2.78202665933862
333.4375,5.834529711841672
333.75,11.939535816847778
334.0625,6.445030322342284
334.375,1.5610254383373987
334.6875,-3.933480056168096
335.0,-3.933480056168096
335.3125,2.78202665933862
335.625,4.6135284908404515
335.9375,-1.491477614165654
336.25,-6.9859831086711495
336.5625,-8.817484940172982
336.875,-5.7649818876699275
337.1875,-3.3229794456674857
337.5,-1.491477614165654
337.8125,1.5610254383373987
338.125,3.3925272698392304
338.4375,7.666031543343504
338.75,3.3925272698392304
339.0625,-2.1019782246662646
339.375,-8.817484940172982
339.6875,-3.3229794456674857
340.0,2.78202665933862
340.3125,10.108033985345946
340.625,8.887032764344724
340.9375,0.9505248278367882
341.25,-6.375482498170538
341.5625,-6.9859831086711495
341.875,-0.8809770036650435
342.1875,2.1715260488380093
342.5,0.3400242173361776
342.8125,-4.543980666668707
343.125,-5.7649818876699275
343.4375,-2.1019782246662646
343.75,3.3925272698392304
344.0625,8.887032764344724
344.375,5.224029101341062
344.6875,2.1715260488380093
345.0,0.3400242173361776
345.3125,2.78202665933862
345.625,2.1715260488380093
345.9375,-3.3229794456674857
346.25,-8.20698432967237
346.5625,-5.154481277169317
346.875,0.3400242173361776
347.1875,4.6135284908404515
347.5,7.666031543343504
347.8125,1.5610254383373987
348.125,-0.8809770036650435
348.4375,-0.8809770036650435
348.75,4.6135284908404515
349.0625,7.055530932842894
349.375,4.003027880339841
349.6875,-2.1019782246662646
350.0,-13.701489824177866
350.3125,-17.364493487181527
350.625,-11.259487382175424
350.9375,-1.491477614165654
351.25,5.224029101341062
351.5625,7.055530932842894
351.875,0.9505248278367882
352.1875,-2.1019782246662646
352.5,-0.8809770036650435
352.8125,1.5610254383373987
353.125,-0.27047639316443295
353.4375,3.3925272698392304
353.75,4.003027880339841
354.0625,7.666031543343504
354.375,9.497533374845336
354.6875,5.224029101341062
355.0,1.5610254383373987
355.3125,-2.1019782246662646
355.625,-8.20698432967237
355.9375,-13.090989213677254
356.25,-10.038486161174202
356.5625,-0.8809770036650435
356.875,6.445030322342284
357.1875,2.1715260488380093
357.5,-3.933480056168096
357.8125,-6.375482498170538
358.125,-7.59648371917176
358.4375,0.3400242173361776
358.75,10.718534595846556
359.0625,12.550036427348388
359.375,9.497533374845336
359.6875,4.6135284908404515
360.0,-9.453328434001355
360.3125,-18.610837591510514
360.625,-14.94783392850685
360.9375,-1.516820497493418
361.25,8.86168988101696
361.5625,10.693191712518793
361.875,5.198686218013298
362.1875,-5.179824160497081
362.5,-3.9588229394958603
362.8125,1.5356825550096347
363.125,2.756683776010856
363.4375,2.756683776010856
363.75,0.9251819445090241
364.0625,3.977684997012077
364.375,5.198686218013298
364.6875,6.419687439014519
365.0,0.9251819445090241
365.3125,-7.011325991998913
365.625,-11.284830265503187
365.9375,-9.453328434001355
366.25,-4.56932354999647
366.5625,3.367184386511466
366.875,5.8091868285139086
367.1875,2.146183165510245
367.5,-1.516820497493418
367.8125,-3.3483223289952497
368.125,-1.516820497493418
368.4375,0.3146813340084136
368.75,2.146183165510245
369.0625,-0.9063198869928075
369.375,1.5356825550096347
369.6875,0.9251819445090241
370.0,2.756683776010856
370.3125,0.3146813340084136
370.625,-3.9588229394958603
370.9375,-5.179824160497081
371.25,0.9251819445090241
371.5625,8.86168988101696
371.875,21.071702091029174
372.1875,13.745694765021845
372.5,4.588185607512687
372.8125,-9.453328434001355
373.125,-19.831838812511734
373.4375,-10.674329655002575
373.75,-3.3483223289952497
374.0625,0.9251819445090241
374.375,1.5356825550096347
374.6875,-0.9063198869928075
375.0,-1.516820497493418
375.3125,-1.516820497493418
375.625,2.756683776010856
375.9375,0.9251819445090241
376.25,0.3146813340084136
376.5625,-2.737821718494639
376.875,-0.29581927649219697
377.1875,3.367184386511466
377.5,1.5356825550096347
377.8125,0.3146813340084136
378.125,2.146183165510245
378.4375,4.588185607512687
378.75,3.367184386511466
379.0625,-0.9063198869928075
379.375,-5.790324770997692
379.6875,-3.9588229394958603
380.0,0.3146813340084136
380.3125,2.146183165510245
380.625,3.977684997012077
380.9375,-0.9063198869928075
381.25,-2.737821718494639
381.5625,-1.516820497493418
381.875,-1.516820497493418
382.1875,1.5356825550096347
382.5,2.146183165510245
382.8125,6.419687439014519
383.125,3.367184386511466
383.4375,-3.3483223289952497
383.75,-5.179824160497081
384.0625,-3.3483223289952497
384.375,3.367184386511466
384.6875,5.8091868285139086
385.0,-1.516820497493418
385.3125,-2.1273211079940286
385.625,-1.516820497493418
385.9375,-0.9063198869928075
386.25,-2.737821718494639
386.5625,-3.9588229394958603
386.875,-5.790324770997692
387.1875,-7.011325991998913
387.5,-1.516820497493418
387.8125,5.8091868285139086
388.125,12.524693544020625
388.4375,9.472190491517573
388.75,-0.29581927649219697
389.0625,-5.179824160497081
389.375,-3.9588229394958603
389.6875,3.367184386511466
390.0,8.25118927051635
390.3125,3.977684997012077
390.625,3.367184386511466
390.9375,-2.737821718494639
391.25,-5.790324770997692
391.5625,-10.063829044501965
